;SUBTRACT_4-6;
Wavenumbers [1/cm];Absorbance;
2529,4947;0,01845233;
2529,2536;0,0184589;
2529,0125;0,01844539;
2528,7714;0,01842531;
2528,5303;0,01840945;
2528,2892;0,01839246;
2528,0480;0,01838008;
2527,8069;0,01838105;
2527,5658;0,01837273;
2527,3247;0,01835441;
2527,0836;0,0183571;
2526,8425;0,01837112;
2526,6014;0,01837331;
2526,3603;0,01836894;
2526,1192;0,01836457;
2525,8780;0,01835825;
2525,6369;0,01835627;
2525,3958;0,01835721;
2525,1547;0,01834811;
2524,9136;0,01834675;
2524,6725;0,01836855;
2524,4314;0,0183884;
2524,1903;0,01839272;
2523,9492;0,01839955;
2523,7080;0,01841792;
2523,4669;0,0184248;
2523,2258;0,01839601;
2522,9847;0,01834511;
2522,7436;0,01831158;
2522,5025;0,01830802;
2522,2614;0,0183142;
2522,0203;0,01832523;
2521,7792;0,01833963;
2521,5380;0,01834827;
2521,2969;0,01836888;
2521,0558;0,01839245;
2520,8147;0,01837642;
2520,5736;0,01833849;
2520,3325;0,0183199;
2520,0914;0,0183219;
2519,8503;0,01833432;
2519,6092;0,01834529;
2519,3680;0,01834465;
2519,1269;0,01833822;
2518,8858;0,01833645;
2518,6447;0,01834051;
2518,4036;0,01834491;
2518,1625;0,01834303;
2517,9214;0,01833198;
2517,6803;0,01831883;
2517,4392;0,01830909;
2517,1980;0,01830317;
2516,9569;0,01831721;
2516,7158;0,018345;
2516,4747;0,01834942;
2516,2336;0,01833449;
2515,9925;0,01833345;
2515,7514;0,01834018;
2515,5103;0,01833173;
2515,2692;0,0183127;
2515,0281;0,01830346;
2514,7869;0,01831483;
2514,5458;0,01833603;
2514,3047;0,01834677;
2514,0636;0,01833767;
2513,8225;0,01831653;
2513,5814;0,01829891;
2513,3403;0,01829263;
2513,0992;0,0182943;
2512,8581;0,01829648;
2512,6169;0,01829142;
2512,3758;0,01827819;
2512,1347;0,01826929;
2511,8936;0,01826535;
2511,6525;0,01825467;
2511,4114;0,01825014;
2511,1703;0,01826032;
2510,9292;0,01825992;
2510,6881;0,01825375;
2510,4469;0,01827731;
2510,2058;0,01831941;
2509,9647;0,0183375;
2509,7236;0,0183201;
2509,4825;0,01828349;
2509,2414;0,01826048;
2509,0003;0,01827429;
2508,7592;0,01830314;
2508,5181;0,01832438;
2508,2769;0,01833064;
2508,0358;0,0183074;
2507,7947;0,01827126;
2507,5536;0,0182513;
2507,3125;0,01825331;
2507,0714;0,01827685;
2506,8303;0,01830156;
2506,5892;0,01829344;
2506,3481;0,01826609;
2506,1069;0,01824961;
2505,8658;0,01823784;
2505,6247;0,01822623;
2505,3836;0,01822219;
2505,1425;0,01822763;
2504,9014;0,0182457;
2504,6603;0,01826788;
2504,4192;0,01828166;
2504,1781;0,01828346;
2503,9369;0,01828588;
2503,6958;0,01830227;
2503,4547;0,01830762;
2503,2136;0,01827361;
2502,9725;0,01823062;
2502,7314;0,01822216;
2502,4903;0,01823704;
2502,2492;0,01824372;
2502,0081;0,01824027;
2501,7670;0,01823241;
2501,5258;0,01821862;
2501,2847;0,01820552;
2501,0436;0,01820347;
2500,8025;0,01821302;
2500,5614;0,01822187;
2500,3203;0,01822882;
2500,0792;0,01825567;
2499,8381;0,01829919;
2499,5970;0,0183148;
2499,3558;0,01827909;
2499,1147;0,0182296;
2498,8736;0,01821478;
2498,6325;0,01822771;
2498,3914;0,01822709;
2498,1503;0,01820664;
2497,9092;0,01819587;
2497,6681;0,0182039;
2497,4270;0,01821032;
2497,1858;0,01821226;
2496,9447;0,01822778;
2496,7036;0,01825001;
2496,4625;0,01824525;
2496,2214;0,0182123;
2495,9803;0,01819167;
2495,7392;0,01819361;
2495,4981;0,01819745;
2495,2570;0,01820466;
2495,0158;0,01821927;
2494,7747;0,01821817;
2494,5336;0,0181888;
2494,2925;0,0181588;
2494,0514;0,0181573;
2493,8103;0,01818091;
2493,5692;0,01820301;
2493,3281;0,01820866;
2493,0870;0,01820685;
2492,8458;0,01820462;
2492,6047;0,01820591;
2492,3636;0,01820622;
2492,1225;0,01818746;
2491,8814;0,01815373;
2491,6403;0,01813756;
2491,3992;0,01815542;
2491,1581;0,01818061;
2490,9170;0,0181835;
2490,6758;0,01817102;
2490,4347;0,01817149;
2490,1936;0,0181939;
2489,9525;0,01821339;
2489,7114;0,01821916;
2489,4703;0,0182327;
2489,2292;0,0182513;
2488,9881;0,01824882;
2488,7470;0,01823113;
2488,5058;0,01821324;
2488,2647;0,01818465;
2488,0236;0,01814304;
2487,7825;0,01811557;
2487,5414;0,01812472;
2487,3003;0,01814164;
2487,0592;0,01814001;
2486,8181;0,01814404;
2486,5770;0,01816448;
2486,3359;0,01818455;
2486,0947;0,01819361;
2485,8536;0,01819351;
2485,6125;0,01818496;
2485,3714;0,01816315;
2485,1303;0,01814622;
2484,8892;0,01814701;
2484,6481;0,01815491;
2484,4070;0,01816635;
2484,1659;0,01816344;
2483,9247;0,01813636;
2483,6836;0,01810688;
2483,4425;0,01809627;
2483,2014;0,01811409;
2482,9603;0,01814311;
2482,7192;0,01816153;
2482,4781;0,01816394;
2482,2370;0,01815798;
2481,9959;0,01816369;
2481,7547;0,01816712;
2481,5136;0,018149;
2481,2725;0,01813787;
2481,0314;0,01814535;
2480,7903;0,0181507;
2480,5492;0,01814726;
2480,3081;0,0181358;
2480,0670;0,01811825;
2479,8259;0,01811222;
2479,5847;0,0181236;
2479,3436;0,01812735;
2479,1025;0,01811574;
2478,8614;0,01810793;
2478,6203;0,01810222;
2478,3792;0,01809919;
2478,1381;0,01811337;
2477,8970;0,01812485;
2477,6559;0,01811588;
2477,4147;0,01810974;
2477,1736;0,01811707;
2476,9325;0,01812439;
2476,6914;0,0181247;
2476,4503;0,01812417;
2476,2092;0,01811971;
2475,9681;0,01810443;
2475,7270;0,01808578;
2475,4859;0,01807734;
2475,2447;0,0180853;
2475,0036;0,01810047;
2474,7625;0,01811407;
2474,5214;0,01811707;
2474,2803;0,01809548;
2474,0392;0,01806435;
2473,7981;0,01805678;
2473,5570;0,01807926;
2473,3159;0,01809625;
2473,0748;0,01808893;
2472,8336;0,01808229;
2472,5925;0,01808137;
2472,3514;0,01807513;
2472,1103;0,018063;
2471,8692;0,01804725;
2471,6281;0,01804307;
2471,3870;0,01805349;
2471,1459;0,01806103;
2470,9048;0,01805324;
2470,6636;0,01803431;
2470,4225;0,01802831;
2470,1814;0,0180437;
2469,9403;0,01805743;
2469,6992;0,01806007;
2469,4581;0,0180601;
2469,2170;0,01806243;
2468,9759;0,01806461;
2468,7348;0,01805868;
2468,4936;0,01805556;
2468,2525;0,01806243;
2468,0114;0,0180658;
2467,7703;0,01806644;
2467,5292;0,01806705;
2467,2881;0,01805955;
2467,0470;0,01805144;
2466,8059;0,01805026;
2466,5648;0,01806038;
2466,3236;0,01808424;
2466,0825;0,01809286;
2465,8414;0,01806401;
2465,6003;0,01802196;
2465,3592;0,01799557;
2465,1181;0,01798584;
2464,8770;0,01799762;
2464,6359;0,01803675;
2464,3948;0,01806241;
2464,1536;0,01804426;
2463,9125;0,01801036;
2463,6714;0,01798765;
2463,4303;0,017991;
2463,1892;0,01802044;
2462,9481;0,01804768;
2462,7070;0,01805847;
2462,4659;0,01806187;
2462,2248;0,01805727;
2461,9836;0,01804732;
2461,7425;0,01804833;
2461,5014;0,01805295;
2461,2603;0,01804608;
2461,0192;0,01803787;
2460,7781;0,01803251;
2460,5370;0,0180274;
2460,2959;0,0180277;
2460,0548;0,01802843;
2459,8136;0,01801276;
2459,5725;0,01798053;
2459,3314;0,01795889;
2459,0903;0,01796824;
2458,8492;0,01799343;
2458,6081;0,018;
2458,3670;0,01799279;
2458,1259;0,01800204;
2457,8848;0,01801209;
2457,6437;0,0180078;
2457,4025;0,01801478;
2457,1614;0,01803088;
2456,9203;0,01803656;
2456,6792;0,0180315;
2456,4381;0,01801846;
2456,1970;0,01800863;
2455,9559;0,01800664;
2455,7148;0,01801642;
2455,4737;0,01803631;
2455,2325;0,01803481;
2454,9914;0,01801989;
2454,7503;0,0180228;
2454,5092;0,01802221;
2454,2681;0,01800084;
2454,0270;0,01798609;
2453,7859;0,01799035;
2453,5448;0,01799386;
2453,3037;0,01799431;
2453,0625;0,01800059;
2452,8214;0,01800716;
2452,5803;0,01800415;
2452,3392;0,01798627;
2452,0981;0,017979;
2451,8570;0,01800454;
2451,6159;0,01803175;
2451,3748;0,0180285;
2451,1337;0,01800217;
2450,8925;0,01797105;
2450,6514;0,01795486;
2450,4103;0,01796155;
2450,1692;0,01797664;
2449,9281;0,01798572;
2449,6870;0,01797887;
2449,4459;0,01796176;
2449,2048;0,01795949;
2448,9637;0,01797778;
2448,7225;0,01799839;
2448,4814;0,01799497;
2448,2403;0,0179738;
2447,9992;0,01797554;
2447,7581;0,01800253;
2447,5170;0,01802242;
2447,2759;0,01801771;
2447,0348;0,01800091;
2446,7937;0,0179961;
2446,5525;0,01800885;
2446,3114;0,01801662;
2446,0703;0,01800465;
2445,8292;0,01798557;
2445,5881;0,01796917;
2445,3470;0,01795645;
2445,1059;0,01795488;
2444,8648;0,01796212;
2444,6237;0,01795501;
2444,3826;0,01793656;
2444,1414;0,01794295;
2443,9003;0,01797396;
2443,6592;0,01799105;
2443,4181;0,01798229;
2443,1770;0,01796805;
2442,9359;0,01795674;
2442,6948;0,01794503;
2442,4537;0,01795699;
2442,2126;0,01799194;
2441,9714;0,01799361;
2441,7303;0,01795223;
2441,4892;0,01793054;
2441,2481;0,01795653;
2441,0070;0,01799066;
2440,7659;0,01799142;
2440,5248;0,01795878;
2440,2837;0,01792433;
2440,0426;0,01791557;
2439,8014;0,01794153;
2439,5603;0,01798485;
2439,3192;0,01800288;
2439,0781;0,01799105;
2438,8370;0,01798471;
2438,5959;0,01799389;
2438,3548;0,01799548;
2438,1137;0,01798695;
2437,8726;0,01799452;
2437,6314;0,01801568;
2437,3903;0,01803042;
2437,1492;0,01803388;
2436,9081;0,01802278;
2436,6670;0,01799522;
2436,4259;0,01796484;
2436,1848;0,01796423;
2435,9437;0,0179856;
2435,7026;0,01798081;
2435,4614;0,01795803;
2435,2203;0,01794963;
2434,9792;0,01795625;
2434,7381;0,01797911;
2434,4970;0,01799625;
2434,2559;0,01798142;
2434,0148;0,01795941;
2433,7737;0,01796118;
2433,5326;0,0179894;
2433,2914;0,01802024;
2433,0503;0,01802314;
2432,8092;0,01800888;
2432,5681;0,01800323;
2432,3270;0,01799721;
2432,0859;0,01798722;
2431,8448;0,01799323;
2431,6037;0,01800867;
2431,3626;0,01800936;
2431,1214;0,01799175;
2430,8803;0,01797039;
2430,6392;0,01796742;
2430,3981;0,01797894;
2430,1570;0,01798627;
2429,9159;0,01799551;
2429,6748;0,01800557;
2429,4337;0,01800246;
2429,1926;0,01798343;
2428,9515;0,01796081;
2428,7103;0,01795012;
2428,4692;0,01794249;
2428,2281;0,01794137;
2427,9870;0,01795684;
2427,7459;0,01796732;
2427,5048;0,0179742;
2427,2637;0,01799641;
2427,0226;0,01802563;
2426,7815;0,01804315;
2426,5403;0,01803148;
2426,2992;0,01800827;
2426,0581;0,01800744;
2425,8170;0,01801816;
2425,5759;0,01801974;
2425,3348;0,01801672;
2425,0937;0,01801649;
2424,8526;0,01801982;
2424,6115;0,01802269;
2424,3703;0,01802139;
2424,1292;0,01800777;
2423,8881;0,01797886;
2423,6470;0,01796175;
2423,4059;0,01797033;
2423,1648;0,01797947;
2422,9237;0,01798034;
2422,6826;0,01797814;
2422,4415;0,01797052;
2422,2003;0,0179675;
2421,9592;0,01797166;
2421,7181;0,01797314;
2421,4770;0,01797271;
2421,2359;0,01798084;
2420,9948;0,01799793;
2420,7537;0,01801219;
2420,5126;0,01801869;
2420,2715;0,01802083;
2420,0303;0,0180255;
2419,7892;0,01803352;
2419,5481;0,01803667;
2419,3070;0,0180288;
2419,0659;0,01802027;
2418,8248;0,01802243;
2418,5837;0,01802208;
2418,3426;0,01801053;
2418,1015;0,01799889;
2417,8603;0,01799418;
2417,6192;0,01799936;
2417,3781;0,0180089;
2417,1370;0,01801213;
2416,8959;0,01800914;
2416,6548;0,0179922;
2416,4137;0,0179632;
2416,1726;0,01795058;
2415,9315;0,01796087;
2415,6904;0,01797192;
2415,4492;0,01797482;
2415,2081;0,01797707;
2414,9670;0,01797885;
2414,7259;0,01797946;
2414,4848;0,01798199;
2414,2437;0,01797989;
2414,0026;0,01797554;
2413,7615;0,01798578;
2413,5204;0,01800332;
2413,2792;0,01800187;
2413,0381;0,01798548;
2412,7970;0,0179861;
2412,5559;0,01800729;
2412,3148;0,01802596;
2412,0737;0,01803876;
2411,8326;0,01805369;
2411,5915;0,0180551;
2411,3504;0,0180249;
2411,1092;0,0179903;
2410,8681;0,01797905;
2410,6270;0,01798008;
2410,3859;0,01799514;
2410,1448;0,01803136;
2409,9037;0,01806134;
2409,6626;0,01806418;
2409,4215;0,01804128;
2409,1804;0,01800601;
2408,9392;0,01798634;
2408,6981;0,01800195;
2408,4570;0,01803953;
2408,2159;0,0180636;
2407,9748;0,01805633;
2407,7337;0,01803357;
2407,4926;0,01802019;
2407,2515;0,0180253;
2407,0104;0,01804388;
2406,7692;0,01806644;
2406,5281;0,01806889;
2406,2870;0,01804223;
2406,0459;0,0180173;
2405,8048;0,01801634;
2405,5637;0,01803498;
2405,3226;0,01805596;
2405,0815;0,01805805;
2404,8404;0,01804608;
2404,5992;0,01804589;
2404,3581;0,01806038;
2404,1170;0,01807009;
2403,8759;0,01807291;
2403,6348;0,01807879;
2403,3937;0,01806618;
2403,1526;0,01802849;
2402,9115;0,01801018;
2402,6704;0,01803098;
2402,4292;0,01806005;
2402,1881;0,0180707;
2401,9470;0,0180648;
2401,7059;0,01806428;
2401,4648;0,01808287;
2401,2237;0,01810595;
2400,9826;0,01811871;
2400,7415;0,01812476;
2400,5004;0,0181261;
2400,2593;0,01811466;
2400,0181;0,01810212;
2399,7770;0,01811837;
2399,5359;0,01815272;
2399,2948;0,01815793;
2399,0537;0,01812878;
2398,8126;0,01810721;
2398,5715;0,01810702;
2398,3304;0,01810987;
2398,0893;0,01811545;
2397,8481;0,01811475;
2397,6070;0,01809872;
2397,3659;0,0180808;
2397,1248;0,01807208;
2396,8837;0,01808899;
2396,6426;0,01812577;
2396,4015;0,01814082;
2396,1604;0,01811408;
2395,9193;0,0180826;
2395,6781;0,01808316;
2395,4370;0,01808595;
2395,1959;0,01806774;
2394,9548;0,01805419;
2394,7137;0,01806859;
2394,4726;0,01810828;
2394,2315;0,018143;
2393,9904;0,01815456;
2393,7493;0,01815039;
2393,5081;0,01814179;
2393,2670;0,01813765;
2393,0259;0,01814507;
2392,7848;0,01815915;
2392,5437;0,01816124;
2392,3026;0,01814967;
2392,0615;0,01815053;
2391,8204;0,01817844;
2391,5793;0,01820023;
2391,3381;0,01818158;
2391,0970;0,0181508;
2390,8559;0,01815222;
2390,6148;0,01817845;
2390,3737;0,01819477;
2390,1326;0,01818787;
2389,8915;0,01816562;
2389,6504;0,01815618;
2389,4093;0,01817217;
2389,1681;0,01818589;
2388,9270;0,01818893;
2388,6859;0,01819161;
2388,4448;0,01819254;
2388,2037;0,01819292;
2387,9626;0,01819461;
2387,7215;0,01819287;
2387,4804;0,01819818;
2387,2393;0,01821155;
2386,9982;0,01821074;
2386,7570;0,01820395;
2386,5159;0,01820298;
2386,2748;0,0182038;
2386,0337;0,01822146;
2385,7926;0,01826587;
2385,5515;0,01829821;
2385,3104;0,01827352;
2385,0693;0,01822913;
2384,8282;0,01822074;
2384,5870;0,01823912;
2384,3459;0,01827474;
2384,1048;0,01833457;
2383,8637;0,01837128;
2383,6226;0,01835144;
2383,3815;0,0183382;
2383,1404;0,0183505;
2382,8993;0,01833801;
2382,6582;0,0183248;
2382,4170;0,01837113;
2382,1759;0,01841868;
2381,9348;0,01837976;
2381,6937;0,01834658;
2381,4526;0,01840919;
2381,2115;0,01845559;
2380,9704;0,0184054;
2380,7293;0,01840778;
2380,4882;0,01853205;
2380,2470;0,0185776;
2380,0059;0,01849804;
2379,7648;0,01851789;
2379,5237;0,01866683;
2379,2826;0,01869188;
2379,0415;0,01856779;
2378,8004;0,0185882;
2378,5593;0,01878862;
2378,3182;0,01885879;
2378,0770;0,01869084;
2377,8359;0,01862727;
2377,5948;0,0188381;
2377,3537;0,0189636;
2377,1126;0,01876697;
2376,8715;0,01862781;
2376,6304;0,01889184;
2376,3893;0,01918387;
2376,1482;0,01902932;
2375,9070;0,01873817;
2375,6659;0,01889052;
2375,4248;0,01932846;
2375,1837;0,01935367;
2374,9426;0,01895279;
2374,7015;0,01887131;
2374,4604;0,01935924;
2374,2193;0,0197189;
2373,9782;0,01937122;
2373,7370;0,01892297;
2373,4959;0,01916124;
2373,2548;0,0198277;
2373,0137;0,01991146;
2372,7726;0,01927879;
2372,5315;0,01899237;
2372,2904;0,01956308;
2372,0493;0,02027467;
2371,8082;0,0200544;
2371,5671;0,0192781;
2371,3259;0,01918048;
2371,0848;0,0199722;
2370,8437;0,0206352;
2370,6026;0,02013578;
2370,3615;0,01928607;
2370,1204;0,01934536;
2369,8793;0,02031611;
2369,6382;0,02098011;
2369,3971;0,02026639;
2369,1559;0,01930466;
2368,9148;0,0194146;
2368,6737;0,02052146;
2368,4326;0,02133147;
2368,1915;0,02060099;
2367,9504;0,01949744;
2367,7093;0,01949097;
2367,4682;0,02062997;
2367,2271;0,02162006;
2366,9859;0,02092183;
2366,7448;0,0196442;
2366,5037;0,01946054;
2366,2626;0,02050515;
2366,0215;0,02175357;
2365,7804;0,02141698;
2365,5393;0,01998689;
2365,2982;0,01940713;
2365,0571;0,02014739;
2364,8159;0,0216167;
2364,5748;0,02195476;
2364,3337;0,02058118;
2364,0926;0,0195808;
2363,8515;0,01988761;
2363,6104;0,02126124;
2363,3693;0,0223154;
2363,1282;0,02136763;
2362,8871;0,01985245;
2362,6459;0,01951766;
2362,4048;0,02044941;
2362,1637;0,02201319;
2361,9226;0,02224128;
2361,6815;0,02069725;
2361,4404;0,01961579;
2361,1993;0,0197986;
2360,9582;0,02106908;
2360,7171;0,02236283;
2360,4759;0,02177864;
2360,2348;0,02021959;
2359,9937;0,01959451;
2359,7526;0,02008245;
2359,5115;0,02148648;
2359,2704;0,02235773;
2359,0293;0,02126077;
2358,7882;0,0198747;
2358,5471;0,01958418;
2358,3060;0,02026759;
2358,0648;0,0216247;
2357,8237;0,02213477;
2357,5826;0,02090648;
2357,3415;0,01975692;
2357,1004;0,01957441;
2356,8593;0,0202132;
2356,6182;0,02145389;
2356,3771;0,02183279;
2356,1360;0,02068733;
2355,8948;0,01966546;
2355,6537;0,01948349;
2355,4126;0,01999322;
2355,1715;0,02101204;
2354,9304;0,02137061;
2354,6893;0,02046566;
2354,4482;0,01962112;
2354,2071;0,0194783;
2353,9660;0,01979903;
2353,7248;0,02052499;
2353,4837;0,02093087;
2353,2426;0,02033532;
2353,0015;0,01959109;
2352,7604;0,01933806;
2352,5193;0,01944043;
2352,2782;0,01990044;
2352,0371;0,02030114;
2351,7960;0,0200836;
2351,5548;0,0195885;
2351,3137;0,01933408;
2351,0726;0,01932833;
2350,8315;0,01946455;
2350,5904;0,01962159;
2350,3493;0,01962847;
2350,1082;0,01948016;
2349,8671;0,01936866;
2349,6260;0,019386;
2349,3848;0,01943347;
2349,1437;0,01952622;
2348,9026;0,01969692;
2348,6615;0,01993853;
2348,4204;0,02038037;
2348,1793;0,0208086;
2347,9382;0,02078831;
2347,6971;0,02054064;
2347,4560;0,02049178;
2347,2148;0,02064522;
2346,9737;0,02118219;
2346,7326;0,02223898;
2346,4915;0,02332288;
2346,2504;0,02430275;
2346,0093;0,02569871;
2345,7682;0,02733295;
2345,5271;0,0285807;
2345,2860;0,02943821;
2345,0448;0,0297216;
2344,8037;0,0286111;
2344,5626;0,02654715;
2344,3215;0,0250524;
2344,0804;0,02440397;
2343,8393;0,02429602;
2343,5982;0,02495397;
2343,3571;0,02588436;
2343,1160;0,02563711;
2342,8749;0,02451594;
2342,6337;0,0239356;
2342,3926;0,023929;
2342,1515;0,02439436;
2341,9104;0,02575266;
2341,6693;0,02722648;
2341,4282;0,02708131;
2341,1871;0,02585805;
2340,9460;0,02514473;
2340,7049;0,02514365;
2340,4637;0,02595474;
2340,2226;0,02774747;
2339,9815;0,02989114;
2339,7404;0,030752;
2339,4993;0,02932348;
2339,2582;0,02634215;
2339,0171;0,023377;
2338,7760;0,02181277;
2338,5349;0,02207079;
2338,2937;0,02302572;
2338,0526;0,02253747;
2337,8115;0,02087444;
2337,5704;0,01996204;
2337,3293;0,01980657;
2337,0882;0,01999118;
2336,8471;0,02091247;
2336,6060;0,02236138;
2336,3649;0,02249511;
2336,1237;0,02098913;
2335,8826;0,01991953;
2335,6415;0,01967546;
2335,4004;0,01974173;
2335,1593;0,02040531;
2334,9182;0,02187405;
2334,6771;0,0226734;
2334,4360;0,02155443;
2334,1949;0,02028455;
2333,9537;0,01988301;
2333,7126;0,01976413;
2333,4715;0,01997921;
2333,2304;0,02108476;
2332,9893;0,02236777;
2332,7482;0,02198881;
2332,5071;0,02052366;
2332,2660;0,01975199;
2332,0249;0,01960572;
2331,7837;0,01972329;
2331,5426;0,02042697;
2331,3015;0,02177426;
2331,0604;0,02237177;
2330,8193;0,02128611;
2330,5782;0,02009352;
2330,3371;0,01970356;
2330,0960;0,01967196;
2329,8549;0,01988108;
2329,6138;0,02077579;
2329,3726;0,02203616;
2329,1315;0,0220197;
2328,8904;0,02072505;
2328,6493;0,0199241;
2328,4082;0,01980373;
2328,1671;0,01980474;
2327,9260;0,02008243;
2327,6849;0,02108122;
2327,4438;0,0220257;
2327,2026;0,02148737;
2326,9615;0,02032047;
2326,7204;0,01986932;
2326,4793;0,01981111;
2326,2382;0,01979431;
2325,9971;0,02019387;
2325,7560;0,02124048;
2325,5149;0,02189336;
2325,2738;0,02117196;
2325,0326;0,02020539;
2324,7915;0,01985577;
2324,5504;0,01975026;
2324,3093;0,01977118;
2324,0682;0,02022863;
2323,8271;0,02116222;
2323,5860;0,02164868;
2323,3449;0,02101137;
2323,1038;0,02021616;
2322,8626;0,01990263;
2322,6215;0,01981916;
2322,3804;0,01986802;
2322,1393;0,0202164;
2321,8982;0,02095498;
2321,6571;0,02139677;
2321,4160;0,02088386;
2321,1749;0,02013658;
2320,9338;0,0198157;
2320,6926;0,01977877;
2320,4515;0,01984297;
2320,2104;0,02007522;
2319,9693;0,02066853;
2319,7282;0,02116152;
2319,4871;0,02082376;
2319,2460;0,02014074;
2319,0049;0,01983764;
2318,7638;0,01983042;
2318,5226;0,01986859;
2318,2815;0,01996004;
2318,0404;0,02038635;
2317,7993;0,02091997;
2317,5582;0,02078442;
2317,3171;0,02017133;
2317,0760;0,01985829;
2316,8349;0,01986139;
2316,5938;0,01987851;
2316,3526;0,01989195;
2316,1115;0,02016274;
2315,8704;0,02064688;
2315,6293;0,0207037;
2315,3882;0,02023944;
2315,1471;0,019924;
2314,9060;0,01988337;
2314,6649;0,01984166;
2314,4238;0,01981088;
