;ALPHA_KS_MATRIX3-2;
Wavelength [nm];Intensity;
3923,3565;0,019096;
3923,5976;0,019085;
3923,8387;0,019053;
3924,0799;0,019009;
3924,3210;0,018979;
3924,5621;0,018996;
3924,8032;0,019039;
3925,0443;0,01903;
3925,2854;0,018957;
3925,5265;0,018904;
3925,7676;0,018919;
3926,0087;0,018982;
3926,2499;0,019048;
3926,4910;0,01908;
3926,7321;0,019087;
3926,9732;0,019095;
3927,2143;0,019111;
3927,4554;0,019115;
3927,6965;0,019099;
3927,9376;0,019079;
3928,1787;0,019054;
3928,4199;0,019046;
3928,6610;0,019068;
3928,9021;0,019069;
3929,1432;0,019045;
3929,3843;0,019051;
3929,6254;0,019065;
3929,8665;0,019032;
3930,1076;0,018992;
3930,3487;0,019004;
3930,5899;0,019043;
3930,8310;0,019074;
3931,0721;0,019099;
3931,3132;0,019118;
3931,5543;0,019117;
3931,7954;0,019095;
3932,0365;0,019084;
3932,2776;0,019103;
3932,5187;0,019104;
3932,7599;0,019057;
3933,0010;0,019006;
3933,2421;0,018981;
3933,4832;0,018986;
3933,7243;0,019022;
3933,9654;0,019062;
3934,2065;0,019057;
3934,4476;0,01902;
3934,6887;0,019011;
3934,9299;0,019014;
3935,1710;0,01898;
3935,4121;0,018954;
3935,6532;0,018985;
3935,8943;0,019044;
3936,1354;0,019086;
3936,3765;0,019098;
3936,6176;0,019086;
3936,8587;0,019068;
3937,0999;0,019067;
3937,3410;0,019069;
3937,5821;0,019071;
3937,8232;0,019083;
3938,0643;0,0191;
3938,3054;0,019104;
3938,5465;0,019082;
3938,7876;0,019062;
3939,0287;0,019065;
3939,2699;0,019068;
3939,5110;0,019075;
3939,7521;0,019094;
3939,9932;0,019095;
3940,2343;0,019073;
3940,4754;0,019065;
3940,7165;0,019081;
3940,9576;0,019098;
3941,1987;0,019097;
3941,4399;0,019078;
3941,6810;0,019091;
3941,9221;0,019143;
3942,1632;0,019157;
3942,4043;0,01911;
3942,6454;0,019056;
3942,8865;0,019011;
3943,1276;0,018972;
3943,3687;0,01898;
3943,6099;0,019044;
3943,8510;0,019113;
3944,0921;0,019151;
3944,3332;0,019159;
3944,5743;0,019136;
3944,8154;0,019099;
3945,0565;0,019091;
3945,2976;0,019125;
3945,5387;0,019157;
3945,7798;0,019145;
3946,0210;0,019102;
3946,2621;0,019097;
3946,5032;0,019134;
3946,7443;0,019144;
3946,9854;0,019125;
3947,2265;0,019109;
3947,4676;0,019102;
3947,7087;0,019109;
3947,9498;0,019115;
3948,1910;0,019111;
3948,4321;0,019111;
3948,6732;0,019102;
3948,9143;0,01908;
3949,1554;0,019069;
3949,3965;0,019084;
3949,6376;0,019101;
3949,8787;0,019084;
3950,1198;0,019044;
3950,3610;0,019026;
3950,6021;0,019023;
3950,8432;0,019017;
3951,0843;0,019033;
3951,3254;0,019052;
3951,5665;0,019038;
3951,8076;0,019033;
3952,0487;0,019074;
3952,2898;0,019118;
3952,5310;0,019114;
3952,7721;0,019083;
3953,0132;0,01906;
3953,2543;0,019048;
3953,4954;0,019055;
3953,7365;0,019082;
3953,9776;0,019099;
3954,2187;0,019095;
3954,4598;0,019091;
3954,7010;0,019091;
3954,9421;0,0191;
3955,1832;0,019129;
3955,4243;0,019166;
3955,6654;0,019182;
3955,9065;0,019162;
3956,1476;0,019121;
3956,3887;0,019086;
3956,6298;0,019077;
3956,8710;0,019087;
3957,1121;0,019085;
3957,3532;0,019059;
3957,5943;0,01905;
3957,8354;0,019083;
3958,0765;0,019105;
3958,3176;0,019101;
3958,5587;0,019112;
3958,7998;0,019125;
3959,0410;0,019115;
3959,2821;0,019106;
3959,5232;0,019112;
3959,7643;0,01911;
3960,0054;0,019089;
3960,2465;0,019083;
3960,4876;0,019104;
3960,7287;0,019122;
3960,9698;0,019121;
3961,2110;0,019115;
3961,4521;0,019115;
3961,6932;0,01912;
3961,9343;0,019124;
3962,1754;0,01912;
3962,4165;0,019113;
3962,6576;0,019106;
3962,8987;0,019097;
3963,1398;0,019098;
3963,3810;0,019112;
3963,6221;0,019122;
3963,8632;0,019142;
3964,1043;0,01917;
3964,3454;0,019175;
3964,5865;0,019156;
3964,8276;0,019128;
3965,0687;0,019105;
3965,3098;0,019117;
3965,5510;0,019136;
3965,7921;0,019127;
3966,0332;0,019131;
3966,2743;0,01915;
3966,5154;0,019158;
3966,7565;0,019164;
3966,9976;0,019164;
3967,2387;0,019143;
3967,4798;0,019112;
3967,7210;0,019081;
3967,9621;0,01907;
3968,2032;0,019087;
3968,4443;0,019114;
3968,6854;0,019139;
3968,9265;0,019157;
3969,1676;0,019158;
3969,4087;0,019141;
3969,6498;0,01914;
3969,8909;0,019155;
3970,1321;0,01915;
3970,3732;0,019122;
3970,6143;0,019075;
3970,8554;0,01901;
3971,0965;0,018982;
3971,3376;0,01902;
3971,5787;0,01909;
3971,8198;0,01913;
3972,0609;0,019113;
3972,3021;0,019101;
3972,5432;0,019128;
3972,7843;0,019131;
3973,0254;0,019094;
3973,2665;0,019059;
3973,5076;0,019039;
3973,7487;0,019019;
3973,9898;0,019011;
3974,2309;0,019052;
3974,4721;0,019123;
3974,7132;0,019152;
3974,9543;0,019111;
3975,1954;0,019074;
3975,4365;0,019093;
3975,6776;0,019117;
3975,9187;0,019106;
3976,1598;0,019085;
3976,4009;0,019081;
3976,6421;0,019093;
3976,8832;0,019111;
3977,1243;0,019135;
3977,3654;0,019135;
3977,6065;0,019107;
3977,8476;0,019105;
3978,0887;0,019131;
3978,3298;0,019125;
3978,5709;0,019088;
3978,8121;0,019095;
3979,0532;0,019146;
3979,2943;0,019153;
3979,5354;0,019113;
3979,7765;0,019098;
3980,0176;0,01912;
3980,2587;0,019137;
3980,4998;0,019114;
3980,7409;0,019067;
3980,9821;0,019047;
3981,2232;0,019057;
3981,4643;0,019064;
3981,7054;0,019058;
3981,9465;0,019051;
3982,1876;0,019064;
3982,4287;0,019095;
3982,6698;0,019113;
3982,9109;0,019099;
3983,1521;0,019071;
3983,3932;0,019069;
3983,6343;0,019078;
3983,8754;0,019056;
3984,1165;0,01903;
3984,3576;0,019035;
3984,5987;0,019046;
3984,8398;0,01903;
3985,0809;0,019022;
3985,3221;0,019051;
3985,5632;0,019074;
3985,8043;0,019066;
3986,0454;0,019071;
3986,2865;0,019107;
3986,5276;0,019124;
3986,7687;0,01908;
3987,0098;0,019027;
3987,2509;0,019038;
3987,4921;0,019104;
3987,7332;0,019151;
3987,9743;0,019136;
3988,2154;0,019064;
3988,4565;0,018999;
3988,6976;0,018991;
3988,9387;0,019012;
3989,1798;0,019033;
3989,4209;0,019063;
3989,6621;0,019086;
3989,9032;0,019055;
3990,1443;0,018995;
3990,3854;0,018996;
3990,6265;0,019062;
3990,8676;0,019127;
3991,1087;0,019153;
3991,3498;0,019136;
3991,5909;0,01911;
3991,8321;0,01911;
3992,0732;0,019089;
3992,3143;0,019024;
3992,5554;0,018989;
3992,7965;0,019022;
3993,0376;0,019069;
3993,2787;0,019092;
3993,5198;0,019089;
3993,7609;0,019073;
3994,0020;0,019066;
3994,2432;0,019064;
3994,4843;0,019031;
3994,7254;0,018986;
3994,9665;0,018977;
3995,2076;0,018989;
3995,4487;0,019002;
3995,6898;0,019005;
3995,9309;0,018993;
3996,1720;0,018988;
3996,4132;0,018998;
3996,6543;0,019;
3996,8954;0,018991;
3997,1365;0,019;
3997,3776;0,019025;
3997,6187;0,019045;
3997,8598;0,019067;
3998,1009;0,019082;
3998,3420;0,019067;
3998,5832;0,019031;
3998,8243;0,019007;
3999,0654;0,018992;
3999,3065;0,018968;
3999,5476;0,018966;
3999,7887;0,019001;
4000,0298;0,019046;
4000,2709;0,019072;
4000,5120;0,019065;
4000,7532;0,019029;
4000,9943;0,018978;
4001,2354;0,018943;
4001,4765;0,018936;
4001,7176;0,018955;
4001,9587;0,018997;
4002,1998;0,019035;
4002,4409;0,019048;
4002,6820;0,019051;
4002,9232;0,019054;
4003,1643;0,019041;
4003,4054;0,019002;
4003,6465;0,018953;
4003,8876;0,018926;
4004,1287;0,018939;
4004,3698;0,018959;
4004,6109;0,018961;
4004,8520;0,018955;
4005,0932;0,018956;
4005,3343;0,018965;
4005,5754;0,01898;
4005,8165;0,019001;
4006,0576;0,01902;
4006,2987;0,019019;
4006,5398;0,019008;
4006,7809;0,019006;
4007,0220;0,019006;
4007,2632;0,018997;
4007,5043;0,018968;
4007,7454;0,018919;
4007,9865;0,018885;
4008,2276;0,018907;
4008,4687;0,018953;
4008,7098;0,018953;
4008,9509;0,018911;
4009,1920;0,018894;
4009,4332;0,018928;
4009,6743;0,018971;
4009,9154;0,018997;
4010,1565;0,019002;
4010,3976;0,018967;
4010,6387;0,018909;
4010,8798;0,01889;
4011,1209;0,018918;
4011,3620;0,018938;
4011,6032;0,018944;
4011,8443;0,018951;
4012,0854;0,018946;
4012,3265;0,01894;
4012,5676;0,018945;
4012,8087;0,018963;
4013,0498;0,018989;
4013,2909;0,019004;
4013,5320;0,01901;
4013,7732;0,019011;
4014,0143;0,019;
4014,2554;0,018967;
4014,4965;0,018935;
4014,7376;0,018939;
4014,9787;0,018958;
4015,2198;0,018957;
4015,4609;0,018942;
4015,7020;0,018926;
4015,9432;0,018892;
4016,1843;0,018847;
4016,4254;0,018846;
4016,6665;0,01889;
4016,9076;0,01892;
4017,1487;0,018922;
4017,3898;0,018903;
4017,6309;0,018866;
4017,8720;0,018855;
4018,1131;0,018888;
4018,3543;0,018888;
4018,5954;0,018837;
4018,8365;0,018826;
4019,0776;0,018858;
4019,3187;0,018862;
4019,5598;0,018845;
4019,8009;0,018853;
4020,0420;0,018867;
4020,2831;0,018853;
4020,5243;0,018828;
4020,7654;0,018831;
4021,0065;0,018865;
4021,2476;0,01891;
4021,4887;0,018956;
4021,7298;0,018968;
4021,9709;0,018925;
4022,2120;0,018882;
4022,4531;0,018881;
4022,6943;0,018892;
4022,9354;0,018898;
4023,1765;0,018921;
4023,4176;0,018943;
4023,6587;0,018924;
4023,8998;0,018883;
4024,1409;0,018844;
4024,3820;0,018797;
4024,6231;0,018767;
4024,8643;0,018779;
4025,1054;0,018808;
4025,3465;0,018828;
4025,5876;0,018841;
4025,8287;0,018841;
4026,0698;0,018829;
4026,3109;0,018831;
4026,5520;0,01885;
4026,7931;0,018859;
4027,0343;0,018856;
4027,2754;0,018861;
4027,5165;0,01888;
4027,7576;0,018892;
4027,9987;0,018879;
4028,2398;0,01884;
4028,4809;0,0188;
4028,7220;0,018782;
4028,9631;0,018775;
4029,2043;0,018758;
4029,4454;0,018743;
4029,6865;0,018756;
4029,9276;0,018792;
4030,1687;0,018827;
4030,4098;0,01883;
4030,6509;0,018815;
4030,8920;0,018831;
4031,1331;0,018863;
4031,3743;0,018859;
4031,6154;0,018826;
4031,8565;0,018795;
4032,0976;0,018767;
4032,3387;0,018732;
4032,5798;0,018704;
4032,8209;0,018718;
4033,0620;0,018776;
4033,3031;0,018811;
4033,5443;0,018808;
4033,7854;0,018821;
4034,0265;0,018831;
4034,2676;0,018804;
4034,5087;0,018792;
4034,7498;0,018833;
4034,9909;0,018873;
4035,2320;0,018865;
4035,4731;0,018846;
4035,7143;0,018833;
4035,9554;0,018793;
4036,1965;0,018746;
4036,4376;0,018752;
4036,6787;0,018803;
4036,9198;0,018828;
4037,1609;0,018802;
4037,4020;0,018755;
4037,6431;0,018707;
4037,8843;0,018676;
4038,1254;0,018675;
4038,3665;0,018707;
4038,6076;0,018749;
4038,8487;0,018763;
4039,0898;0,018765;
4039,3309;0,01878;
4039,5720;0,018802;
4039,8131;0,018821;
4040,0543;0,018811;
4040,2954;0,018758;
4040,5365;0,018702;
4040,7776;0,018686;
4041,0187;0,018702;
4041,2598;0,018725;
4041,5009;0,01873;
4041,7420;0,018723;
4041,9831;0,018732;
4042,2242;0,018756;
4042,4654;0,018767;
4042,7065;0,018757;
4042,9476;0,01874;
4043,1887;0,018724;
4043,4298;0,018709;
4043,6709;0,01871;
4043,9120;0,018721;
4044,1531;0,018703;
4044,3942;0,018674;
4044,6354;0,018684;
4044,8765;0,018718;
4045,1176;0,018736;
4045,3587;0,01872;
4045,5998;0,018696;
4045,8409;0,018702;
4046,0820;0,01872;
4046,3231;0,018735;
4046,5642;0,01877;
4046,8054;0,018822;
4047,0465;0,018844;
4047,2876;0,018817;
4047,5287;0,018778;
4047,7698;0,018747;
4048,0109;0,018729;
4048,2520;0,018739;
4048,4931;0,018759;
4048,7342;0,018741;
4048,9754;0,018701;
4049,2165;0,018682;
4049,4576;0,018679;
4049,6987;0,01867;
4049,9398;0,018657;
4050,1809;0,018667;
4050,4220;0,018695;
4050,6631;0,018715;
4050,9042;0,018726;
4051,1454;0,01872;
4051,3865;0,018686;
4051,6276;0,018673;
4051,8687;0,018697;
4052,1098;0,018717;
4052,3509;0,018721;
4052,5920;0,018716;
4052,8331;0,018701;
4053,0742;0,018695;
4053,3154;0,018704;
4053,5565;0,0187;
4053,7976;0,018692;
4054,0387;0,018687;
4054,2798;0,018655;
4054,5209;0,018604;
4054,7620;0,018572;
4055,0031;0,018568;
4055,2442;0,018595;
4055,4854;0,018644;
4055,7265;0,018685;
4055,9676;0,018712;
4056,2087;0,018718;
4056,4498;0,018704;
4056,6909;0,018696;
4056,9320;0,018712;
4057,1731;0,018728;
4057,4142;0,018697;
4057,6554;0,018634;
4057,8965;0,018613;
4058,1376;0,018653;
4058,3787;0,018695;
4058,6198;0,018692;
4058,8609;0,018664;
4059,1020;0,018639;
4059,3431;0,018617;
4059,5842;0,018586;
4059,8254;0,018562;
4060,0665;0,018551;
4060,3076;0,018553;
4060,5487;0,018572;
4060,7898;0,018586;
4061,0309;0,018582;
4061,2720;0,018582;
4061,5131;0,018598;
4061,7542;0,018629;
4061,9954;0,018663;
4062,2365;0,018657;
4062,4776;0,018604;
4062,7187;0,018583;
4062,9598;0,018615;
4063,2009;0,018646;
4063,4420;0,018658;
4063,6831;0,018655;
4063,9242;0,018619;
4064,1654;0,018554;
4064,4065;0,018512;
4064,6476;0,01853;
4064,8887;0,01856;
4065,1298;0,018551;
4065,3709;0,018526;
4065,6120;0,018518;
4065,8531;0,018519;
4066,0942;0,018523;
4066,3353;0,018534;
4066,5765;0,018547;
4066,8176;0,01857;
4067,0587;0,018611;
4067,2998;0,018631;
4067,5409;0,018608;
4067,7820;0,01859;
4068,0231;0,018598;
4068,2642;0,018609;
4068,5053;0,018615;
4068,7465;0,018618;
4068,9876;0,018609;
4069,2287;0,018584;
4069,4698;0,018552;
4069,7109;0,018526;
4069,9520;0,018501;
4070,1931;0,018477;
4070,4342;0,018478;
4070,6753;0,018504;
4070,9165;0,018522;
4071,1576;0,018529;
4071,3987;0,018519;
4071,6398;0,018489;
4071,8809;0,018492;
4072,1220;0,018537;
4072,3631;0,018575;
4072,6042;0,018595;
4072,8453;0,018583;
4073,0865;0,018542;
4073,3276;0,01852;
4073,5687;0,018511;
4073,8098;0,018508;
4074,0509;0,018524;
4074,2920;0,018529;
4074,5331;0,018499;
4074,7742;0,018458;
4075,0153;0,018448;
4075,2565;0,018455;
4075,4976;0,018453;
4075,7387;0,018453;
4075,9798;0,018447;
4076,2209;0,018434;
4076,4620;0,018432;
4076,7031;0,018435;
4076,9442;0,018441;
4077,1853;0,018445;
4077,4265;0,01843;
4077,6676;0,018416;
4077,9087;0,018442;
4078,1498;0,018499;
4078,3909;0,018517;
4078,6320;0,018462;
4078,8731;0,018399;
4079,1142;0,018403;
4079,3553;0,018454;
4079,5965;0,018478;
4079,8376;0,018453;
4080,0787;0,018404;
4080,3198;0,018381;
4080,5609;0,018393;
4080,8020;0,018387;
4081,0431;0,018378;
4081,2842;0,018409;
4081,5253;0,01843;
4081,7665;0,01841;
4082,0076;0,01839;
4082,2487;0,018401;
4082,4898;0,018438;
4082,7309;0,018475;
4082,9720;0,01847;
4083,2131;0,018426;
4083,4542;0,018385;
4083,6953;0,018367;
4083,9365;0,018364;
4084,1776;0,018375;
4084,4187;0,018389;
4084,6598;0,018383;
4084,9009;0,01835;
4085,1420;0,018318;
4085,3831;0,018309;
4085,6242;0,018316;
4085,8653;0,018341;
4086,1065;0,01838;
4086,3476;0,018403;
4086,5887;0,018397;
4086,8298;0,018386;
4087,0709;0,018384;
4087,3120;0,018372;
4087,5531;0,018365;
4087,7942;0,018388;
4088,0353;0,01841;
4088,2765;0,018399;
4088,5176;0,018388;
4088,7587;0,018419;
4088,9998;0,01845;
4089,2409;0,018417;
4089,4820;0,018354;
4089,7231;0,018325;
4089,9642;0,018309;
4090,2053;0,018262;
4090,4464;0,018231;
4090,6876;0,018262;
4090,9287;0,018299;
4091,1698;0,018284;
4091,4109;0,018252;
4091,6520;0,018261;
4091,8931;0,018294;
4092,1342;0,01831;
4092,3753;0,018332;
4092,6164;0,018371;
4092,8576;0,018359;
4093,0987;0,018286;
4093,3398;0,018231;
4093,5809;0,018233;
4093,8220;0,018257;
4094,0631;0,018272;
4094,3042;0,018282;
4094,5453;0,018303;
4094,7864;0,018302;
4095,0276;0,018259;
4095,2687;0,018214;
4095,5098;0,018206;
4095,7509;0,018235;
4095,9920;0,018255;
4096,2331;0,018247;
4096,4742;0,018276;
4096,7153;0,018345;
4096,9564;0,018355;
4097,1976;0,01828;
4097,4387;0,018215;
4097,6798;0,018222;
4097,9209;0,018264;
4098,1620;0,018288;
4098,4031;0,018278;
4098,6442;0,01825;
4098,8853;0,018233;
4099,1264;0,018219;
4099,3676;0,018195;
4099,6087;0,018183;
4099,8498;0,018202;
4100,0909;0,018231;
4100,3320;0,018248;
4100,5731;0,018248;
4100,8142;0,018235;
4101,0553;0,018223;
4101,2964;0,018207;
4101,5376;0,018173;
4101,7787;0,018146;
4102,0198;0,018162;
4102,2609;0,018215;
4102,5020;0,01825;
4102,7431;0,018236;
4102,9842;0,018221;
4103,2253;0,018243;
4103,4664;0,01827;
4103,7076;0,018261;
4103,9487;0,018234;
4104,1898;0,01824;
4104,4309;0,018264;
4104,6720;0,018251;
4104,9131;0,01821;
4105,1542;0,01819;
4105,3953;0,018185;
4105,6364;0,018156;
4105,8776;0,018117;
4106,1187;0,018116;
4106,3598;0,018155;
4106,6009;0,018189;
4106,8420;0,018193;
4107,0831;0,018188;
4107,3242;0,018204;
4107,5653;0,018219;
4107,8064;0,018203;
4108,0476;0,018199;
4108,2887;0,018216;
4108,5298;0,018189;
4108,7709;0,01814;
4109,0120;0,018134;
4109,2531;0,018164;
4109,4942;0,018184;
4109,7353;0,018185;
4109,9764;0,018176;
4110,2176;0,018148;
4110,4587;0,018126;
4110,6998;0,018155;
4110,9409;0,018191;
4111,1820;0,01819;
4111,4231;0,018191;
4111,6642;0,018185;
4111,9053;0,018143;
4112,1464;0,018107;
4112,3876;0,018111;
4112,6287;0,01814;
4112,8698;0,018146;
4113,1109;0,018098;
4113,3520;0,018046;
4113,5931;0,018056;
4113,8342;0,018103;
4114,0753;0,018136;
4114,3164;0,018133;
4114,5575;0,018088;
4114,7987;0,01806;
4115,0398;0,018086;
4115,2809;0,018113;
4115,5220;0,018112;
4115,7631;0,018097;
4116,0042;0,018076;
4116,2453;0,018064;
4116,4864;0,018063;
4116,7275;0,018047;
4116,9687;0,018025;
4117,2098;0,018032;
4117,4509;0,018063;
4117,6920;0,01809;
4117,9331;0,018098;
4118,1742;0,018107;
4118,4153;0,018134;
4118,6564;0,018151;
4118,8975;0,018141;
4119,1387;0,018129;
4119,3798;0,018131;
4119,6209;0,018135;
4119,8620;0,018125;
4120,1031;0,018122;
4120,3442;0,01814;
4120,5853;0,018145;
4120,8264;0,01812;
4121,0675;0,018081;
4121,3087;0,018035;
4121,5498;0,018006;
4121,7909;0,01803;
4122,0320;0,018085;
4122,2731;0,018116;
4122,5142;0,01812;
4122,7553;0,018115;
4122,9964;0,018108;
4123,2375;0,018105;
4123,4787;0,018102;
4123,7198;0,018084;
4123,9609;0,01806;
4124,2020;0,018065;
4124,4431;0,018099;
4124,6842;0,018118;
4124,9253;0,01812;
4125,1664;0,018156;
4125,4075;0,0182;
4125,6487;0,018185;
4125,8898;0,018124;
4126,1309;0,018062;
4126,3720;0,018037;
4126,6131;0,018051;
4126,8542;0,01807;
4127,0953;0,018075;
4127,3364;0,018056;
4127,5775;0,018019;
4127,8187;0,018002;
4128,0598;0,018033;
4128,3009;0,018072;
4128,5420;0,018088;
4128,7831;0,018087;
4129,0242;0,018071;
4129,2653;0,018047;
4129,5064;0,018025;
4129,7475;0,018004;
4129,9887;0,01799;
4130,2298;0,018001;
4130,4709;0,018019;
4130,7120;0,01802;
4130,9531;0,018009;
4131,1942;0,017982;
4131,4353;0,017963;
4131,6764;0,01797;
4131,9175;0,017967;
4132,1587;0,017954;
4132,3998;0,017958;
4132,6409;0,017962;
4132,8820;0,017959;
4133,1231;0,017951;
4133,3642;0,017932;
4133,6053;0,017915;
4133,8464;0,017899;
4134,0875;0,017892;
4134,3287;0,017946;
4134,5698;0,018017;
4134,8109;0,018026;
4135,0520;0,018003;
4135,2931;0,017981;
4135,5342;0,017967;
4135,7753;0,017972;
4136,0164;0,017982;
4136,2575;0,017963;
4136,4987;0,017931;
4136,7398;0,017941;
4136,9809;0,017971;
4137,2220;0,017965;
4137,4631;0,017946;
4137,7042;0,017943;
4137,9453;0,017949;
4138,1864;0,017963;
4138,4275;0,017982;
4138,6686;0,017988;
4138,9098;0,017962;
4139,1509;0,017904;
4139,3920;0,017854;
4139,6331;0,017838;
4139,8742;0,017851;
4140,1153;0,017884;
4140,3564;0,01791;
4140,5975;0,017915;
4140,8386;0,017924;
4141,0798;0,017933;
4141,3209;0,017915;
4141,5620;0,017883;
4141,8031;0,017866;
4142,0442;0,017886;
4142,2853;0,017941;
4142,5264;0,017981;
4142,7675;0,017957;
4143,0086;0,01789;
4143,2498;0,017831;
4143,4909;0,017815;
4143,7320;0,017854;
4143,9731;0,017912;
4144,2142;0,017938;
4144,4553;0,017931;
4144,6964;0,017921;
4144,9375;0,017918;
4145,1786;0,017935;
4145,4198;0,017957;
4145,6609;0,017936;
4145,9020;0,017904;
4146,1431;0,017906;
4146,3842;0,017899;
4146,6253;0,01787;
4146,8664;0,017882;
4147,1075;0,017925;
4147,3486;0,017919;
4147,5898;0,017872;
4147,8309;0,017846;
4148,0720;0,017828;
4148,3131;0,017812;
4148,5542;0,017831;
4148,7953;0,017873;
4149,0364;0,017891;
4149,2775;0,017871;
4149,5186;0,017824;
4149,7598;0,017788;
4150,0009;0,017791;
4150,2420;0,017786;
4150,4831;0,017766;
4150,7242;0,017763;
4150,9653;0,017767;
4151,2064;0,017791;
4151,4475;0,017854;
4151,6886;0,017894;
4151,9298;0,017863;
4152,1709;0,017816;
4152,4120;0,017815;
4152,6531;0,017854;
4152,8942;0,01789;
4153,1353;0,017888;
4153,3764;0,017845;
4153,6175;0,017803;
4153,8586;0,017811;
4154,0998;0,017858;
4154,3409;0,017889;
4154,5820;0,017874;
4154,8231;0,017834;
4155,0642;0,017819;
4155,3053;0,017845;
4155,5464;0,017881;
4155,7875;0,017912;
4156,0286;0,01792;
4156,2698;0,017884;
4156,5109;0,01785;
4156,7520;0,017868;
4156,9931;0,017886;
4157,2342;0,017863;
4157,4753;0,017841;
4157,7164;0,017843;
4157,9575;0,017832;
4158,1986;0,017797;
4158,4398;0,017768;
4158,6809;0,017755;
4158,9220;0,017772;
4159,1631;0,017822;
4159,4042;0,017848;
4159,6453;0,017832;
4159,8864;0,017823;
4160,1275;0,017821;
4160,3686;0,017813;
4160,6098;0,017813;
4160,8509;0,017826;
4161,0920;0,017843;
4161,3331;0,017865;
4161,5742;0,017867;
4161,8153;0,017823;
4162,0564;0,017771;
